PartitionKey,RowKey,Timestamp,ChainId,ChainName,Kardex,StoreId,StoreName,Address,City,Zipcode,Active,Phone,CvrNumber,ValidFrom,MondayFrom,MondayTo,TuesdayFrom,TuesdayTo,WednesdayFrom,WednesdayTo,ThursdayFrom,ThursdayTo,FridayFrom,FridayTo,SaturdayFrom,SaturdayTo,SundayFrom,SundayTo
"2249,20000101,2017-08-11T12:24:04.492Z,8,Fakta,24249,2249,""fakta Sæby, Rådhus Centret"",""Sophus Falcks Vej 1c,"",SÆBY,9300,true,96210014,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
225,20000101,2017-08-11T12:24:01.790Z,3,SuperBrugsen,4051,225,SuperBrugsen Dianalund,Torvet 12,DIANALUND,4293,true,58291910,26259495,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
225,20180917,2018-09-17T07:23:38.219Z,3,SuperBrugsen,4051,225,SuperBrugsen Dianalund,Torvet 12,DIANALUND,4293,true,58291910,26259495,2018-09-17T00:00:00.000Z,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,08:00,16:00,Lukket,Lukket
225,20180922,2018-09-21T21:23:37.574Z,3,SuperBrugsen,4051,225,SuperBrugsen Dianalund,Torvet 12,DIANALUND,4293,false,58291910,26259495,2018-09-22T00:00:00.000Z,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,08:00,16:00,Lukket,Lukket
"2250,20000101,2017-08-11T12:23:52.074Z,8,Fakta,24250,2250,""fakta Gråsten, Torvet"",Torvet 4 - 6,GRÅSTEN,6300,true,74654542,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
2251,20000101,2017-08-11T12:23:57.963Z,8,Fakta,24251,2251,fakta Taulov,Adelvej 63,FREDERICIA,7000,true,75944880,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2251,20180106,2018-01-05T15:23:38.327Z,8,Fakta,24251,2251,fakta Taulov,Adelvej 63,FREDERICIA,7000,true,75944880,11517498,2018-01-06T00:00:00.000Z,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00
2256,20000101,2017-08-11T12:23:52.102Z,8,Fakta,24256,2256,fakta Lemvig,Ågade 12,LEMVIG,7620,true,96640121,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2257,20000101,2017-08-11T12:23:52.122Z,8,Fakta,24257,2257,fakta Vissenbjerg,Østergade 4,VISSENBJERG,5492,true,64474241,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2259,20000101,2017-08-11T12:23:57.983Z,8,Fakta,24259,2259,fakta Gug,Fridtjof Nansens Vej 2a,AALBORG SØ,9210,true,98110526,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00
226,20000101,2017-08-11T12:23:55.341Z,3,SuperBrugsen,4331,226,SuperBrugsen Nykøbing Sjælland,Algade 31,NYKØBING SJ,4500,true,59910108,66486117,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,18:00,08:00,18:00
"2262,20000101,2017-08-11T12:23:52.195Z,8,Fakta,24262,2262,""fakta Industrivej, Ikast"",Industrivej 1,IKAST,7430,true,96264583,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
2264,20000101,2017-08-11T12:23:52.507Z,8,Fakta,24264,2264,fakta Vester Hassing,Springvandspladsen 5,VODSKOV,9310,true,98250248,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2265,20000101,2017-08-11T12:23:52.643Z,8,Fakta,24265,2265,fakta Galten,Søndergade 49,GALTEN,8464,true,86122138,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2266,20000101,2017-08-11T12:23:52.674Z,8,Fakta,24266,2266,fakta Østervrå,Bredgade 5,ØSTER-VRÅ,9750,true,96230374,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"2267,20000101,2017-08-11T12:23:52.684Z,8,Fakta,24267,2267,""fakta Jens Baggesensvej, Århus"",Jens Baggesens Vej 7,ÅRHUS V,8210,true,86120495,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
"2268,20000101,2017-08-11T12:23:58.004Z,8,Fakta,24268,2268,""fakta Esbjerg, Storegade"",Storegade 125,ESBJERG,6700,true,75101252,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
2269,20000101,2017-08-11T12:23:52.703Z,8,Fakta,24269,2269,fakta Billund,Gammelbro 62,BILLUND,7190,true,75212532,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2269,20180522,2018-05-22T08:23:36.214Z,8,Fakta,24269,2269,fakta Billund,Gammelbro 62,BILLUND,7190,false,75212532,11517498,2018-05-22T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
227,20000101,2017-08-11T12:23:46.559Z,4,Dagli'Brugsen,4477,227,Dagli'Brugsen Frølunde,Stibjergvej 2,KORSØR,4220,true,58380003,26259495,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
"2270,20000101,2017-08-11T12:24:04.743Z,8,Fakta,24270,2270,""fakta Vejle, Koldingvej"",Pedersholms Allé 1,VEJLE,7100,true,75840110,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
2272,20000101,2017-08-11T12:23:52.717Z,8,Fakta,24272,2272,fakta Malling,Stationspladsen 4,MALLING,8340,true,86122102,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"2273,20000101,2017-08-11T12:23:52.759Z,8,Fakta,24273,2273,fakta Nørre Nebel,""Bredgade 5-9,"",NØRRE-NEBEL,6830,true,75282972,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
2275,20000101,2017-08-11T12:23:52.773Z,8,Fakta,24275,2275,fakta Hadsund,Jernbanegade 2,HADSUND,9560,true,87766150,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2276,20000101,2017-08-11T12:23:58.027Z,8,Fakta,24276,2276,fakta Hornslet,Tingvej 6,HORNSLET,8543,true,87857071,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"2278,20000101,2017-08-11T12:23:52.783Z,8,Fakta,24278,2278,""fakta Silkeborg, Randersvej"",Randersvej 12,SILKEBORG,8600,true,86819961,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
"2279,20000101,2017-08-11T12:23:58.043Z,8,Fakta,24279,2279,""fakta Randers, Vorup"",Bøsbrovej 22,RANDERS SV,8940,true,86401538,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
228,20000101,2017-08-11T12:24:01.892Z,3,SuperBrugsen,4511,228,SuperBrugsen Tølløse,Vestergade 70,TØLLØSE,4340,true,59185004,10831717,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,18:00,08:00,18:00
228,20171128,2017-11-27T13:23:38.236Z,3,SuperBrugsen,4511,228,SuperBrugsen Tølløse,Vestergade 70,TØLLØSE,4340,true,59185004,10831717,2017-11-28T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
228,20180320,2018-03-19T17:23:35.444Z,3,SuperBrugsen,4511,228,SuperBrugsen Tølløse,Vestergade 70,TØLLØSE,4340,true,59185004,10831717,2018-03-20T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,Lukket,Lukket,Lukket,Lukket,08:00,20:00,08:00,20:00
228,20180405,2018-04-05T08:23:35.689Z,3,SuperBrugsen,4511,228,SuperBrugsen Tølløse,Vestergade 70,TØLLØSE,4340,true,59185004,10831717,2018-04-05T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
2280,20000101,2017-08-11T12:23:58.053Z,8,Fakta,24280,2280,fakta Hadsten,Kirketorvet 1,HADSTEN,8370,true,86910133,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2281,20000101,2017-08-11T12:23:52.803Z,8,Fakta,24281,2281,fakta Sønderris,Vandmandens Kvarter 4,ESBJERG V,6710,true,75101045,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2282,20000101,2017-08-11T12:23:52.813Z,8,Fakta,24282,2282,fakta Aalborg Sdr Tranders,Mistrals Plads 1,AALBORG ØST,9220,true,96300445,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"2284,20000101,2017-08-11T12:23:52.823Z,8,Fakta,24284,2284,""fakta Århus, Norges Alle"",Norges Alle 1 - 5,ÅRHUS N,8200,true,86784675,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
"2285,20000101,2017-08-11T12:24:04.762Z,8,Fakta,24285,2285,""fakta Odense, L.A. Ringsvej"",L A Rings Vej 100,ODENSE M,5230,true,63111474,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
2287,20000101,2017-08-11T12:23:52.844Z,8,Fakta,24287,2287,fakta Terndrup,Terndrup Center 1a,TERNDRUP,9575,true,96820725,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"2288,20000101,2017-08-11T12:23:52.854Z,8,Fakta,24288,2288,""fakta Herning, Vestergade"",Vestergade 10c,HERNING,7400,true,97137795,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
229,20000101,2017-08-11T12:23:39.777Z,3,SuperBrugsen,8449,229,SuperBrugsen Skovlunde,Bybjergvej 2,SKOVLUNDE,2740,true,44856910,26259495,2000-01-01T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
229,20180322,2018-03-21T22:23:36.242Z,3,SuperBrugsen,8449,229,SuperBrugsen Skovlunde,Bybjergvej 2,SKOVLUNDE,2740,true,44856910,26259495,2018-03-22T00:00:00.000Z,08:00,20:45,08:00,20:45,08:00,20:45,08:00,20:45,08:00,20:45,08:00,20:45,08:00,20:45
"2290,20000101,2017-08-11T12:23:52.863Z,8,Fakta,24290,2290,""fakta Grenå, Østerbrogade"",Østerbrogade 63,GRENAA,8500,true,87792121,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
"2291,20000101,2017-08-11T12:24:04.993Z,8,Fakta,24291,2291,""fakta Tønder, Kongevej"",Kongevej 5a,TØNDER,6270,true,73775126,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
2292,20000101,2017-08-11T12:23:52.873Z,8,Fakta,24292,2292,fakta Løkken,Industrivej 4,LØKKEN,9480,true,96230480,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2294,20000101,2017-08-11T12:23:52.885Z,8,Fakta,24294,2294,fakta Års,Markedsvej 3 A,AARS,9600,true,96978057,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"2295,20000101,2017-08-11T12:23:58.083Z,10,Fakta Q,24295,2295,""fakta Quick Århus, Guldsmedegade"",Guldsmedegade 42,ÅRHUS C,8000,true,86122024,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
"2295,20171107,2017-11-06T22:23:35.651Z,8,Fakta,24295,2295,""fakta Quick Århus, Guldsmedegade"",Guldsmedegade 42,ÅRHUS C,8000,true,86122024,11517498,2017-11-07T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
"2295,20171108,2017-11-07T22:23:36.414Z,8,Fakta,24295,2295,""fakta Århus, Guldsmedegade"",Guldsmedegade 42,ÅRHUS C,8000,true,86122024,11517498,2017-11-08T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
"2295,20180508,2018-05-07T21:23:37.122Z,8,Fakta,24295,2295,""fakta Århus, Guldsmedegade"",Guldsmedegade 42,ÅRHUS C,8000,false,86122024,11517498,2018-05-08T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
"2296,20000101,2017-08-11T12:24:05.021Z,10,Fakta Q,24296,2296,""fakta Q Aalborg, Vesterbro"",Vesterbro 62,AALBORG,9000,true,98133423,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
"2296,20171107,2017-11-06T22:23:35.730Z,8,Fakta,24296,2296,""fakta Q Aalborg, Vesterbro"",Vesterbro 62,AALBORG,9000,true,98133423,11517498,2017-11-07T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
"2296,20171108,2017-11-07T22:23:36.474Z,8,Fakta,24296,2296,""fakta Aalborg, Vesterbro"",Vesterbro 62,AALBORG,9000,true,98133423,11517498,2017-11-08T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
"2296,20180515,2018-05-14T14:23:38.900Z,8,Fakta,24296,2296,""fakta Aalborg, Vesterbro"",Vesterbro 62,AALBORG,9000,false,98133423,11517498,2018-05-15T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
"2297,20000101,2017-08-11T12:24:02.789Z,8,Fakta,24297,2297,""fakta Randers, Spentrup"",Birke Alle 15,SPENTRUP,8981,true,87770656,11517498,2000-01-01T00:00:00.000Z,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00"
"2297,20171121,2017-11-20T16:23:37.435Z,8,Fakta,24297,2297,""fakta Randers, Spentrup"",Birke Alle 15,SPENTRUP,8981,true,87770656,11517498,2017-11-21T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00"
"2297,20180522,2018-05-22T08:23:36.353Z,8,Fakta,24297,2297,""fakta Randers, Spentrup"",Birke Alle 15,SPENTRUP,8981,false,87770656,11517498,2018-05-22T00:00:00.000Z,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00"
2298,20000101,2017-08-11T12:23:52.894Z,8,Fakta,24298,2298,fakta Solbjerg,Solbjerg Hedevej 25,SOLBJERG,8355,true,86122134,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2299,20000101,2017-08-11T12:23:52.905Z,8,Fakta,24299,2299,fakta Sindal,Ved Banen 14,SINDAL,9870,true,96230255,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
2299,20180518,2018-05-17T17:23:37.301Z,8,Fakta,24299,2299,fakta Sindal,Ved Banen 14,SINDAL,9870,false,96230255,11517498,2018-05-18T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
23,20000101,2017-08-11T12:23:41.981Z,7,Irma,23040,23,Irma Industriens Hus,Vesterbrogade 1a,KØBENHAVN V,1620,true,33130353,26259495,2000-01-01T00:00:00.000Z,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00
23,20171227,2017-12-27T07:23:39.763Z,7,Irma,23040,23,Irma Industriens Hus,Vesterbrogade 1a,KØBENHAVN V,1620,true,33130353,26259495,2017-12-27T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,24:00,08:00,24:00,08:00,22:00
23,20180508,2018-05-07T15:23:36.984Z,7,Irma,23040,23,Irma Industriens Hus,Vesterbrogade 1a,KØBENHAVN V,1620,true,33130353,26259495,2018-05-08T00:00:00.000Z,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00
23,20181203,2018-12-03T07:23:36.992Z,7,Irma,23040,23,Irma Industriens Hus,Vesterbrogade 1a,KØBENHAVN V,1620,true,33130353,26259495,2018-12-03T00:00:00.000Z,07:30,24:00,07:30,24:00,07:30,24:00,07:30,24:00,07:30,24:00,08:00,24:00,08:00,24:00
23,20190102,2019-01-02T08:23:36.660Z,7,Irma,23040,23,Irma Industriens Hus,Vesterbrogade 1a,KØBENHAVN V,1620,true,33130353,26259495,2019-01-02T00:00:00.000Z,07:30,22:00,07:30,22:00,07:30,22:00,07:30,22:00,07:30,24:00,08:00,24:00,08:00,22:00
230,20000101,2017-08-11T12:23:59.088Z,7,Irma,23077,230,Irma Sluseholmen,Sluseholmen 18,KØBENHAVN SV,2450,true,33232345,26259495,2000-01-01T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
2301,20000101,2017-08-11T12:23:58.093Z,8,Fakta,24301,2301,fakta Næstved,Sct Jørgens Park 92,NÆSTVED,4700,true,55726598,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"2302,20000101,2017-08-11T12:24:05.062Z,8,Fakta,24302,2302,""fakta Østerbro 17, Præstø"",Østerbro 17,PRÆSTØ,4720,true,55910025,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
"2302,20180202,2018-02-02T09:23:37.493Z,8,Fakta,24302,2302,""fakta Østerbro 17, Præstø"",Østerbro 17,PRÆSTØ,4720,true,55910025,11517498,2018-02-02T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00"
"2302,20180522,2018-05-22T08:23:36.415Z,8,Fakta,24302,2302,""fakta Østerbro 17, Præstø"",Østerbro 17,PRÆSTØ,4720,false,55910025,11517498,2018-05-22T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00"
2303,20000101,2017-08-11T12:23:58.103Z,8,Fakta,24303,2303,fakta Bagsværd,Krogshøjvej 1,BAGSVÆRD,2880,true,44320002,11517498,2000-01-01T00:00:00.000Z,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00
2303,20181105,2018-11-05T11:23:37.955Z,8,Fakta,24303,2303,fakta Bagsværd,Krogshøjvej 1,BAGSVÆRD,2880,true,44320002,11517498,2018-11-05T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
"2304,20000101,2017-08-11T12:24:05.083Z,8,Fakta,24304,2304,""fakta Charlottenlund, Jægersborg Alle"",Jægersborg Alle 14-16,CHARLOTTENLUND,2920,true,39643167,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
2306,20000101,2017-08-11T12:23:52.917Z,10,Fakta Q,24306,2306,fakta Metropolen,Njalsgade 72 A-D,KØBENHAVN S,2300,true,32961282,11517498,2000-01-01T00:00:00.000Z,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00
2306,20171003,2017-10-02T21:23:36.072Z,8,Fakta,24306,2306,fakta Metropolen,Njalsgade 72 A-D,KØBENHAVN S,2300,true,32961282,11517498,2017-10-03T00:00:00.000Z,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00
"2307,20000101,2017-08-11T12:23:52.933Z,8,Fakta,24307,2307,""fakta Brøndby, Kærdammen"",Kærdammen 1 A,BRØNDBY,2605,true,36474796,11517498,2000-01-01T00:00:00.000Z,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00"
2309,20000101,2017-08-11T12:23:58.114Z,8,Fakta,24309,2309,fakta Helsingør,Gurrevej 97,HELSINGØR,3000,true,49215145,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00
231,20000101,2017-08-11T12:23:37.172Z,3,SuperBrugsen,3665,231,SuperBrugsen Tinglev,Centerpladsen 5,TINGLEV,6360,true,74644042,40981810,2000-01-01T00:00:00.000Z,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,18:00,08:00,18:00
"2310,20000101,2017-08-11T12:24:05.118Z,10,Fakta Q,24310,2310,""fakta Q Kbh N, Jagtvej 141"",Jagtvej 141,KØBENHAVN N,2200,true,35820668,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
"2310,20171107,2017-11-06T22:23:35.752Z,8,Fakta,24310,2310,""fakta Q Kbh N, Jagtvej 141"",Jagtvej 141,KØBENHAVN N,2200,true,35820668,11517498,2017-11-07T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
"2310,20171108,2017-11-07T22:23:36.494Z,8,Fakta,24310,2310,""fakta Kbh N, Jagtvej 141"",Jagtvej 141,KØBENHAVN N,2200,true,35820668,11517498,2017-11-08T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
2312,20000101,2017-08-11T12:23:52.945Z,8,Fakta,24312,2312,fakta Kbh Nv Frederikssundsvej,Frederikssundsvej 44,KØBENHAVN NV,2400,true,38114154,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00
"2314,20000101,2017-08-11T12:23:52.954Z,8,Fakta,24314,2314,""fakta KBH N, Lundtoftegade"",Lundtoftegade 1,KØBENHAVN N,2200,true,38345422,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00"
"2315,20000101,2017-08-11T12:23:52.974Z,8,Fakta,24315,2315,""fakta Århusgade, Kbh Ø"",Århusgade 88,KØBENHAVN Ø,2100,true,35251270,11517498,2000-01-01T00:00:00.000Z,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00"
2316,20000101,2017-08-11T12:24:06.278Z,8,Fakta,24316,2316,fakta Charlottenlund Ordrupvej,Ordrupvej 101,CHARLOTTENLUND,2920,true,39632836,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00
2317,20000101,2017-08-11T12:23:52.984Z,8,Fakta,24317,2317,fakta Kbh S Wittenberggade,Wittenberggade 45,KØBENHAVN S,2300,true,32598255,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00
2318,20000101,2017-08-11T12:23:52.995Z,8,Fakta,24318,2318,fakta Valby,Vigerslev Allé 126-128,VALBY,2500,true,36301487,11517498,2000-01-01T00:00:00.000Z,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00
232,20000101,2017-08-11T12:23:37.262Z,3,SuperBrugsen,3790,232,SuperBrugsen Gråsten,Ulsnæs 10,GRÅSTEN,6300,true,73652600,42114510,2000-01-01T00:00:00.000Z,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
2320,20000101,2017-08-11T12:24:06.197Z,8,Fakta,24320,2320,fakta Hedehusene,Hovedgaden 435,HEDEHUSENE,2640,true,46564279,11517498,2000-01-01T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
2320,20180522,2018-05-22T09:23:36.211Z,8,Fakta,24320,2320,fakta Hedehusene,Hovedgaden 435,HEDEHUSENE,2640,false,46564279,11517498,2018-05-22T00:00:00.000Z,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
